FlightNumber,Departure,Arrival,Origin,Destination,BookingClass,Price,Availability,BookingClass,Price,Availability,BookingClass,Price,Availability,BookingClass,Price,Availability,BookingClass,Price,Availability,BookingClass,Price,Availability,BookingClass,Price,Availability,BookingClass,Price,Availability,BookingClass,Price,Availability
EY7488,2018-07-10T13:33:44+02:00[CET],2018-07-10T15:03:44+02:00[CET],TLS,SXB,K,EUR 50.28,3,L,EUR 81.47,3,Q,EUR 95.36,0,V,EUR 118.09,5,U,EUR 133.78,4,T,EUR 153.05,0,X,EUR 187.27,8,N,EUR 208.02,4,O,EUR 215.21,7,S,EUR 243.20,0,Y,EUR 259.40,8,B,EUR 286.83,0,M,EUR 290.19,2,H,EUR 327.13,6,W,EUR 345.98,5,E,EUR 364.44,9,D,EUR 370.94,9,I,EUR 395.45,0,Z,EUR 425.37,0,J,EUR 447.34,7,C,EUR 462.34,8,A,EUR 474.16,1,F,EUR 495.61,1
ET977,2018-07-10T01:51:17+02:00[CET],2018-07-10T03:21:17+02:00[CET],NTE,TLS,K,EUR 55.58,6,L,EUR 83.97,1,Q,EUR 103.51,9,V,EUR 121.82,8,U,EUR 148.30,5,T,EUR 153.94,6,X,EUR 175.41,3,N,EUR 193.44,4,O,EUR 217.26,6,S,EUR 238.47,7,Y,EUR 253.17,9,B,EUR 276.46,2,M,EUR 293.55,1,H,EUR 321.59,1,W,EUR 349.64,5,E,EUR 365.59,0,D,EUR 376.55,5,I,EUR 403.72,9,Z,EUR 420.36,4,J,EUR 434.38,6,C,EUR 456.05,1,A,EUR 474.81,5,F,EUR 496.60,6
AF8851,2018-07-10T07:04:21+02:00[CET],2018-07-10T08:34:21+02:00[CET],RNS,BES,K,EUR 67.50,0,L,EUR 78.75,0,Q,EUR 108.04,9,V,EUR 120.11,7,U,EUR 138.80,8,T,EUR 168.38,2,X,EUR 183.45,3,N,EUR 206.04,1,O,EUR 210.95,3,S,EUR 245.15,6,Y,EUR 257.31,9,B,EUR 273.32,7,M,EUR 298.42,8,H,EUR 324.65,0,W,EUR 342.90,1,E,EUR 363.13,6,D,EUR 373.94,8,I,EUR 408.98,8,Z,EUR 420.70,0,J,EUR 434.82,1,C,EUR 450.41,3,A,EUR 473.50,9,F,EUR 492.42,0
UN5141,2018-07-10T20:53:57+02:00[CET],2018-07-10T22:23:57+02:00[CET],ORY,RNS,K,EUR 66.34,4,L,EUR 75.41,3,Q,EUR 101.66,8,V,EUR 111.71,0,U,EUR 131.34,5,T,EUR 153.29,6,X,EUR 186.99,8,N,EUR 207.06,1,O,EUR 218.84,0,S,EUR 241.10,4,Y,EUR 266.79,2,B,EUR 277.27,1,M,EUR 302.86,1,H,EUR 328.88,0,W,EUR 335.11,5,E,EUR 368.46,4,D,EUR 379.38,4,I,EUR 392.47,9,Z,EUR 423.91,9,J,EUR 432.93,2,C,EUR 465.73,3,A,EUR 477.24,1,F,EUR 500.80,5
SK3945,2018-07-10T18:29:44+02:00[CET],2018-07-10T19:59:44+02:00[CET],NCE,TLS,K,EUR 65.06,3,L,EUR 83.66,0,Q,EUR 95.14,4,V,EUR 129.58,5,U,EUR 146.87,0,T,EUR 161.35,0,X,EUR 174.07,0,N,EUR 195.04,8,O,EUR 217.00,7,S,EUR 232.26,0,Y,EUR 268.62,7,B,EUR 287.84,0,M,EUR 300.77,0,H,EUR 318.59,3,W,EUR 344.37,8,E,EUR 356.94,9,D,EUR 386.09,3,I,EUR 406.13,0,Z,EUR 423.83,0,J,EUR 447.29,0,C,EUR 460.31,1,A,EUR 483.78,1,F,EUR 491.80,3
RJ2851,2018-07-10T10:09:49+02:00[CET],2018-07-10T11:39:49+02:00[CET],NTE,ORY,K,EUR 68.57,3,L,EUR 76.36,0,Q,EUR 95.59,0,V,EUR 120.17,0,U,EUR 147.32,1,T,EUR 153.28,1,X,EUR 176.55,8,N,EUR 207.63,0,O,EUR 219.19,2,S,EUR 235.46,0,Y,EUR 253.91,2,B,EUR 278.78,6,M,EUR 300.41,7,H,EUR 318.17,0,W,EUR 335.21,6,E,EUR 368.62,3,D,EUR 378.82,1,I,EUR 392.35,7,Z,EUR 411.58,0,J,EUR 433.51,2,C,EUR 463.02,6,A,EUR 471.05,0,F,EUR 500.01,3
AI3947,2018-07-10T08:49:15+02:00[CET],2018-07-10T10:19:15+02:00[CET],MRS,LYS,K,EUR 57.80,1,L,EUR 85.75,8,Q,EUR 91.67,1,V,EUR 112.05,1,U,EUR 146.34,8,T,EUR 152.24,7,X,EUR 183.75,4,N,EUR 207.96,3,O,EUR 227.50,2,S,EUR 237.85,0,Y,EUR 250.16,6,B,EUR 275.16,4,M,EUR 298.93,5,H,EUR 310.43,4,W,EUR 331.18,8,E,EUR 357.65,3,D,EUR 388.48,2,I,EUR 402.42,8,Z,EUR 425.59,5,J,EUR 439.25,2,C,EUR 456.81,6,A,EUR 485.23,1,F,EUR 490.64,3
BI3420,2018-07-10T19:50:01+02:00[CET],2018-07-10T21:20:01+02:00[CET],CDG,BDX,K,EUR 67.56,0,L,EUR 74.64,5,Q,EUR 104.33,2,V,EUR 113.49,2,U,EUR 137.83,4,T,EUR 167.96,9,X,EUR 177.05,0,N,EUR 201.09,9,O,EUR 216.43,7,S,EUR 237.12,5,Y,EUR 257.30,0,B,EUR 272.10,2,M,EUR 291.99,0,H,EUR 322.36,1,W,EUR 331.48,5,E,EUR 355.18,3,D,EUR 379.18,6,I,EUR 407.22,9,Z,EUR 427.90,2,J,EUR 441.01,3,C,EUR 464.50,6,A,EUR 484.20,5,F,EUR 498.70,8
QF4458,2018-07-10T02:21:46+02:00[CET],2018-07-10T03:51:46+02:00[CET],NTE,MRS,K,EUR 62.06,0,L,EUR 76.90,0,Q,EUR 92.05,1,V,EUR 127.28,1,U,EUR 143.80,9,T,EUR 166.53,0,X,EUR 173.34,6,N,EUR 207.36,6,O,EUR 223.66,0,S,EUR 244.43,4,Y,EUR 252.21,6,B,EUR 270.15,4,M,EUR 290.04,2,H,EUR 313.20,0,W,EUR 337.69,0,E,EUR 364.99,4,D,EUR 372.57,0,I,EUR 404.00,0,Z,EUR 415.54,0,J,EUR 446.03,6,C,EUR 457.15,4,A,EUR 488.79,2,F,EUR 503.15,5
WY7957,2018-07-10T15:27:19+02:00[CET],2018-07-10T16:57:19+02:00[CET],NTE,MRS,K,EUR 62.34,5,L,EUR 84.21,3,Q,EUR 98.55,2,V,EUR 126.15,8,U,EUR 132.24,5,T,EUR 157.44,8,X,EUR 187.69,1,N,EUR 192.76,3,O,EUR 223.90,7,S,EUR 241.32,2,Y,EUR 263.13,9,B,EUR 272.83,8,M,EUR 303.73,6,H,EUR 320.74,0,W,EUR 342.18,9,E,EUR 351.65,9,D,EUR 371.83,7,I,EUR 393.55,7,Z,EUR 417.96,0,J,EUR 445.99,8,C,EUR 459.19,2,A,EUR 487.92,7,F,EUR 492.91,1
7R1964,2018-07-10T06:48:42+02:00[CET],2018-07-10T08:18:42+02:00[CET],ORY,CDG,K,EUR 59.47,0,L,EUR 75.54,0,Q,EUR 100.14,8,V,EUR 111.69,7,U,EUR 137.27,0,T,EUR 168.42,0,X,EUR 175.94,3,N,EUR 203.25,6,O,EUR 217.00,8,S,EUR 244.30,6,Y,EUR 268.47,4,B,EUR 288.27,8,M,EUR 300.96,5,H,EUR 310.73,2,W,EUR 339.45,4,E,EUR 363.38,0,D,EUR 378.44,5,I,EUR 405.00,0,Z,EUR 426.54,0,J,EUR 436.04,0,C,EUR 461.38,9,A,EUR 478.93,1,F,EUR 499.73,0
J27340,2018-07-10T16:35:38+02:00[CET],2018-07-10T18:05:38+02:00[CET],TLS,NCE,K,EUR 55.27,7,L,EUR 86.13,4,Q,EUR 92.45,0,V,EUR 112.05,0,U,EUR 142.57,7,T,EUR 155.36,9,X,EUR 188.93,0,N,EUR 196.02,5,O,EUR 214.46,6,S,EUR 249.34,0,Y,EUR 264.40,3,B,EUR 286.15,5,M,EUR 303.70,0,H,EUR 323.94,0,W,EUR 339.54,0,E,EUR 359.86,5,D,EUR 389.71,0,I,EUR 393.65,0,Z,EUR 418.58,2,J,EUR 444.68,0,C,EUR 460.27,8,A,EUR 472.47,1,F,EUR 492.32,7
HM991,2018-07-10T14:50:11+02:00[CET],2018-07-10T16:20:11+02:00[CET],MRS,MPL,K,EUR 57.69,0,L,EUR 86.53,0,Q,EUR 92.79,0,V,EUR 114.03,6,U,EUR 144.80,3,T,EUR 161.17,0,X,EUR 183.18,0,N,EUR 206.21,6,O,EUR 212.21,3,S,EUR 245.58,6,Y,EUR 259.29,6,B,EUR 284.01,0,M,EUR 309.86,9,H,EUR 316.15,0,W,EUR 349.44,0,E,EUR 366.74,1,D,EUR 377.82,8,I,EUR 392.00,6,Z,EUR 415.84,7,J,EUR 432.66,6,C,EUR 460.48,5,A,EUR 486.90,7,F,EUR 505.86,0
CA2895,2018-07-10T07:07:13+02:00[CET],2018-07-10T08:37:13+02:00[CET],SXB,BDX,K,EUR 54.50,1,L,EUR 70.49,9,Q,EUR 96.65,9,V,EUR 113.85,8,U,EUR 132.79,0,T,EUR 164.68,8,X,EUR 189.94,8,N,EUR 193.19,2,O,EUR 222.81,2,S,EUR 237.64,0,Y,EUR 255.28,5,B,EUR 270.89,0,M,EUR 306.98,0,H,EUR 324.97,7,W,EUR 349.83,1,E,EUR 362.48,1,D,EUR 379.09,0,I,EUR 398.13,0,Z,EUR 416.64,0,J,EUR 443.69,3,C,EUR 459.36,4,A,EUR 485.20,0,F,EUR 506.23,2
EY1284,2018-07-10T10:12:48+02:00[CET],2018-07-10T11:42:48+02:00[CET],BES,RNS,K,EUR 67.30,7,L,EUR 70.04,0,Q,EUR 108.06,3,V,EUR 115.60,0,U,EUR 138.24,7,T,EUR 150.17,0,X,EUR 185.30,8,N,EUR 203.26,1,O,EUR 218.42,5,S,EUR 234.99,3,Y,EUR 252.50,1,B,EUR 272.21,8,M,EUR 303.74,4,H,EUR 310.55,9,W,EUR 336.46,6,E,EUR 354.78,0,D,EUR 379.96,0,I,EUR 397.59,9,Z,EUR 428.74,2,J,EUR 442.74,8,C,EUR 462.01,5,A,EUR 479.65,0,F,EUR 494.97,6
JU2193,2018-07-10T22:19:35+02:00[CET],2018-07-10T23:49:35+02:00[CET],TLS,BES,K,EUR 64.05,0,L,EUR 71.16,5,Q,EUR 90.30,1,V,EUR 111.35,7,U,EUR 133.85,3,T,EUR 168.95,7,X,EUR 171.54,7,N,EUR 197.35,2,O,EUR 221.23,4,S,EUR 242.95,9,Y,EUR 251.63,1,B,EUR 274.44,0,M,EUR 295.62,2,H,EUR 329.73,4,W,EUR 343.92,5,E,EUR 364.88,1,D,EUR 387.33,4,I,EUR 403.45,8,Z,EUR 420.75,3,J,EUR 431.55,6,C,EUR 454.77,2,A,EUR 474.38,7,F,EUR 506.12,5
IT3797,2018-07-10T21:00:22+02:00[CET],2018-07-10T22:30:22+02:00[CET],CDG,TLS,K,EUR 50.20,9,L,EUR 78.15,4,Q,EUR 91.53,4,V,EUR 119.41,0,U,EUR 138.59,0,T,EUR 153.83,2,X,EUR 185.33,2,N,EUR 208.57,7,O,EUR 224.09,8,S,EUR 246.50,0,Y,EUR 262.55,9,B,EUR 275.75,8,M,EUR 290.07,0,H,EUR 327.49,9,W,EUR 333.69,2,E,EUR 360.95,9,D,EUR 385.14,7,I,EUR 406.58,2,Z,EUR 415.49,0,J,EUR 449.91,9,C,EUR 464.23,8,A,EUR 471.98,6,F,EUR 505.69,0
QR1973,2018-07-10T02:30:13+02:00[CET],2018-07-10T04:00:13+02:00[CET],LYS,MPL,K,EUR 51.42,2,L,EUR 80.32,0,Q,EUR 108.66,1,V,EUR 115.49,9,U,EUR 146.13,7,T,EUR 157.24,7,X,EUR 188.53,0,N,EUR 206.21,3,O,EUR 224.05,6,S,EUR 249.27,0,Y,EUR 257.88,0,B,EUR 271.12,0,M,EUR 301.15,0,H,EUR 312.07,8,W,EUR 347.05,0,E,EUR 350.71,0,D,EUR 376.83,0,I,EUR 390.24,2,Z,EUR 415.45,5,J,EUR 430.30,3,C,EUR 463.56,8,A,EUR 472.24,0,F,EUR 500.82,4
IB2980,2018-07-10T22:16:01+02:00[CET],2018-07-10T23:46:01+02:00[CET],NCE,MRS,K,EUR 62.52,0,L,EUR 87.43,0,Q,EUR 90.53,0,V,EUR 125.97,9,U,EUR 144.22,0,T,EUR 164.14,0,X,EUR 175.95,0,N,EUR 208.49,1,O,EUR 216.88,1,S,EUR 239.08,0,Y,EUR 269.43,0,B,EUR 279.23,0,M,EUR 293.25,0,H,EUR 321.54,4,W,EUR 330.95,1,E,EUR 364.09,0,D,EUR 378.52,3,I,EUR 403.77,8,Z,EUR 426.35,4,J,EUR 440.04,6,C,EUR 454.10,7,A,EUR 473.51,5,F,EUR 495.51,0
JU6400,2018-07-10T08:20:18+02:00[CET],2018-07-10T09:50:18+02:00[CET],NTE,MRS,K,EUR 61.34,0,L,EUR 84.37,0,Q,EUR 104.99,0,V,EUR 112.26,0,U,EUR 144.70,1,T,EUR 152.21,0,X,EUR 188.07,0,N,EUR 195.94,0,O,EUR 223.13,0,S,EUR 248.03,0,Y,EUR 267.40,9,B,EUR 287.12,0,M,EUR 307.52,0,H,EUR 328.69,0,W,EUR 334.69,0,E,EUR 356.06,0,D,EUR 372.17,0,I,EUR 407.66,0,Z,EUR 425.59,0,J,EUR 431.41,0,C,EUR 465.90,0,A,EUR 475.87,0,F,EUR 499.97,0
S73131,2018-07-10T04:16:18+02:00[CET],2018-07-10T05:46:18+02:00[CET],SXB,BES,K,EUR 58.83,1,L,EUR 83.95,1,Q,EUR 103.92,0,V,EUR 129.25,8,U,EUR 144.37,7,T,EUR 157.59,9,X,EUR 180.52,3,N,EUR 197.83,8,O,EUR 225.86,2,S,EUR 247.90,7,Y,EUR 259.63,0,B,EUR 286.97,0,M,EUR 307.20,1,H,EUR 328.54,3,W,EUR 339.10,6,E,EUR 368.81,8,D,EUR 384.84,5,I,EUR 407.82,8,Z,EUR 417.72,7,J,EUR 436.03,4,C,EUR 453.71,6,A,EUR 474.95,4,F,EUR 493.86,5
3S808,2018-07-10T00:43:21+02:00[CET],2018-07-10T02:13:21+02:00[CET],BDX,BES,K,EUR 68.30,5,L,EUR 80.55,6,Q,EUR 97.58,2,V,EUR 119.22,7,U,EUR 130.29,2,T,EUR 156.70,9,X,EUR 187.86,8,N,EUR 204.28,1,O,EUR 228.50,3,S,EUR 249.66,8,Y,EUR 253.16,4,B,EUR 287.81,8,M,EUR 303.60,0,H,EUR 322.60,6,W,EUR 334.07,9,E,EUR 352.74,9,D,EUR 383.83,6,I,EUR 404.86,3,Z,EUR 426.97,9,J,EUR 432.61,1,C,EUR 450.89,6,A,EUR 472.59,2,F,EUR 491.68,1
K28713,2018-07-10T15:34:55+02:00[CET],2018-07-10T17:04:55+02:00[CET],TLS,BES,K,EUR 68.63,7,L,EUR 74.53,8,Q,EUR 98.56,5,V,EUR 115.45,9,U,EUR 146.01,4,T,EUR 154.32,9,X,EUR 172.81,8,N,EUR 203.80,6,O,EUR 220.13,4,S,EUR 248.33,5,Y,EUR 261.66,0,B,EUR 276.10,5,M,EUR 297.84,6,H,EUR 326.57,3,W,EUR 341.76,6,E,EUR 359.06,9,D,EUR 387.60,9,I,EUR 404.81,0,Z,EUR 417.77,2,J,EUR 434.84,3,C,EUR 452.86,0,A,EUR 488.74,1,F,EUR 507.68,1
W24430,2018-07-10T09:01:09+02:00[CET],2018-07-10T10:31:09+02:00[CET],LYS,CDG,K,EUR 52.33,4,L,EUR 78.00,1,Q,EUR 92.32,6,V,EUR 118.18,0,U,EUR 149.66,2,T,EUR 163.02,2,X,EUR 184.99,5,N,EUR 193.75,8,O,EUR 224.17,2,S,EUR 244.19,0,Y,EUR 252.20,0,B,EUR 288.11,5,M,EUR 301.83,6,H,EUR 311.20,8,W,EUR 341.25,5,E,EUR 354.17,0,D,EUR 382.61,7,I,EUR 398.48,0,Z,EUR 410.02,5,J,EUR 439.54,9,C,EUR 450.30,0,A,EUR 488.04,0,F,EUR 500.22,3
IG930,2018-07-10T11:49:52+02:00[CET],2018-07-10T13:19:52+02:00[CET],MPL,CDG,K,EUR 68.84,9,L,EUR 75.66,0,Q,EUR 94.42,9,V,EUR 118.66,1,U,EUR 130.95,5,T,EUR 150.73,4,X,EUR 188.49,0,N,EUR 210.00,9,O,EUR 229.63,6,S,EUR 248.15,6,Y,EUR 256.04,1,B,EUR 283.02,2,M,EUR 299.57,0,H,EUR 324.80,0,W,EUR 339.79,2,E,EUR 368.46,9,D,EUR 376.05,7,I,EUR 401.38,6,Z,EUR 418.69,8,J,EUR 441.02,9,C,EUR 456.31,4,A,EUR 471.06,2,F,EUR 497.44,1
WY9483,2018-07-10T10:55:29+02:00[CET],2018-07-10T12:25:29+02:00[CET],BDX,NCE,K,EUR 50.89,0,L,EUR 83.35,0,Q,EUR 99.13,2,V,EUR 110.59,6,U,EUR 140.73,0,T,EUR 158.85,0,X,EUR 173.19,0,N,EUR 190.86,0,O,EUR 212.84,0,S,EUR 230.76,0,Y,EUR 268.48,0,B,EUR 289.21,4,M,EUR 298.43,0,H,EUR 323.37,0,W,EUR 346.81,5,E,EUR 365.32,0,D,EUR 385.74,0,I,EUR 402.91,0,Z,EUR 429.01,0,J,EUR 431.71,0,C,EUR 467.27,0,A,EUR 480.06,7,F,EUR 490.69,0
VS3737,2018-07-10T09:36:27+02:00[CET],2018-07-10T11:06:27+02:00[CET],RNS,NTE,K,EUR 51.85,9,L,EUR 87.39,3,Q,EUR 102.21,4,V,EUR 128.92,0,U,EUR 143.45,0,T,EUR 151.40,0,X,EUR 183.14,2,N,EUR 193.61,5,O,EUR 221.69,0,S,EUR 234.57,3,Y,EUR 255.23,0,B,EUR 271.47,9,M,EUR 293.85,5,H,EUR 325.21,0,W,EUR 330.51,1,E,EUR 352.60,3,D,EUR 387.06,7,I,EUR 390.18,0,Z,EUR 420.71,1,J,EUR 440.40,8,C,EUR 453.61,1,A,EUR 482.58,6,F,EUR 493.48,9
KQ3754,2018-07-10T17:26:54+02:00[CET],2018-07-10T18:56:54+02:00[CET],BES,MPL,K,EUR 63.82,6,L,EUR 74.67,2,Q,EUR 102.02,7,V,EUR 112.45,3,U,EUR 137.73,2,T,EUR 152.53,0,X,EUR 185.79,3,N,EUR 202.08,0,O,EUR 212.00,9,S,EUR 243.84,5,Y,EUR 255.56,0,B,EUR 274.60,2,M,EUR 292.58,9,H,EUR 322.05,9,W,EUR 349.00,8,E,EUR 356.25,8,D,EUR 389.40,4,I,EUR 405.73,9,Z,EUR 427.96,8,J,EUR 432.54,0,C,EUR 464.33,7,A,EUR 471.57,1,F,EUR 495.86,4
QR6411,2018-07-10T04:47:39+02:00[CET],2018-07-10T06:17:39+02:00[CET],CDG,NTE,K,EUR 58.28,7,L,EUR 80.45,9,Q,EUR 105.35,0,V,EUR 115.56,4,U,EUR 147.04,2,T,EUR 168.85,2,X,EUR 172.82,4,N,EUR 196.19,5,O,EUR 226.92,4,S,EUR 232.85,4,Y,EUR 253.01,3,B,EUR 272.18,9,M,EUR 304.68,8,H,EUR 321.19,6,W,EUR 331.32,5,E,EUR 351.44,9,D,EUR 378.65,8,I,EUR 401.49,4,Z,EUR 416.86,2,J,EUR 440.41,9,C,EUR 462.48,1,A,EUR 473.29,9,F,EUR 509.14,7
KE6075,2018-07-10T12:28:01+02:00[CET],2018-07-10T13:58:01+02:00[CET],TLS,MPL,K,EUR 63.70,4,L,EUR 86.27,0,Q,EUR 95.84,7,V,EUR 113.10,9,U,EUR 143.24,3,T,EUR 169.42,0,X,EUR 170.18,3,N,EUR 207.98,7,O,EUR 227.94,3,S,EUR 230.45,4,Y,EUR 267.09,0,B,EUR 275.60,6,M,EUR 308.23,0,H,EUR 313.01,9,W,EUR 333.23,0,E,EUR 366.92,0,D,EUR 372.44,9,I,EUR 404.45,0,Z,EUR 415.90,8,J,EUR 431.43,9,C,EUR 461.50,6,A,EUR 483.58,3,F,EUR 503.98,4
WY2840,2018-07-10T22:30:23+02:00[CET],2018-07-11T00:00:23+02:00[CET],LYS,RNS,K,EUR 53.78,0,L,EUR 76.98,6,Q,EUR 97.52,0,V,EUR 126.92,0,U,EUR 134.11,6,T,EUR 153.85,2,X,EUR 174.33,0,N,EUR 207.02,8,O,EUR 214.32,5,S,EUR 243.60,5,Y,EUR 267.28,2,B,EUR 280.90,8,M,EUR 291.08,2,H,EUR 326.21,8,W,EUR 339.93,4,E,EUR 355.43,5,D,EUR 388.38,0,I,EUR 399.88,2,Z,EUR 416.52,2,J,EUR 440.61,6,C,EUR 467.08,3,A,EUR 486.74,4,F,EUR 501.62,0
US9253,2018-07-10T06:14:11+02:00[CET],2018-07-10T07:44:11+02:00[CET],TLS,SXB,K,EUR 67.35,0,L,EUR 87.25,8,Q,EUR 99.16,3,V,EUR 114.82,0,U,EUR 131.45,0,T,EUR 150.15,2,X,EUR 176.82,3,N,EUR 191.67,9,O,EUR 227.15,5,S,EUR 231.10,9,Y,EUR 267.80,4,B,EUR 270.34,4,M,EUR 302.81,0,H,EUR 311.73,9,W,EUR 348.16,0,E,EUR 355.11,1,D,EUR 389.78,1,I,EUR 390.98,9,Z,EUR 414.09,0,J,EUR 442.21,8,C,EUR 461.20,9,A,EUR 477.66,1,F,EUR 498.39,4
VV2389,2018-07-10T16:30:43+02:00[CET],2018-07-10T18:00:43+02:00[CET],BDX,NTE,K,EUR 51.60,0,L,EUR 71.67,2,Q,EUR 104.26,0,V,EUR 118.50,9,U,EUR 148.84,6,T,EUR 151.18,5,X,EUR 171.68,8,N,EUR 197.34,9,O,EUR 225.39,9,S,EUR 236.87,0,Y,EUR 257.71,4,B,EUR 270.24,5,M,EUR 292.73,9,H,EUR 325.02,4,W,EUR 337.94,6,E,EUR 361.17,6,D,EUR 376.12,7,I,EUR 391.86,4,Z,EUR 417.53,3,J,EUR 439.72,1,C,EUR 466.82,8,A,EUR 487.26,8,F,EUR 494.41,6
UL4259,2018-07-10T09:26:54+02:00[CET],2018-07-10T10:56:54+02:00[CET],NTE,ORY,K,EUR 56.89,7,L,EUR 88.55,0,Q,EUR 107.52,4,V,EUR 110.16,2,U,EUR 141.76,0,T,EUR 153.22,8,X,EUR 185.05,8,N,EUR 193.54,9,O,EUR 224.23,1,S,EUR 243.96,6,Y,EUR 251.81,8,B,EUR 283.31,3,M,EUR 309.27,8,H,EUR 329.27,3,W,EUR 340.29,6,E,EUR 352.11,5,D,EUR 387.32,7,I,EUR 401.09,4,Z,EUR 421.77,2,J,EUR 441.17,6,C,EUR 462.24,0,A,EUR 481.68,8,F,EUR 504.72,0
K24511,2018-07-10T07:18:23+02:00[CET],2018-07-10T08:48:23+02:00[CET],BES,NCE,K,EUR 56.64,5,L,EUR 73.39,1,Q,EUR 99.70,9,V,EUR 128.08,7,U,EUR 133.03,2,T,EUR 161.69,9,X,EUR 173.88,7,N,EUR 203.80,7,O,EUR 216.19,4,S,EUR 240.71,4,Y,EUR 264.46,7,B,EUR 271.06,6,M,EUR 299.36,5,H,EUR 323.47,1,W,EUR 337.16,1,E,EUR 360.53,6,D,EUR 379.05,1,I,EUR 403.14,1,Z,EUR 412.06,2,J,EUR 431.31,9,C,EUR 464.61,6,A,EUR 471.58,5,F,EUR 500.83,2
U27686,2018-07-10T09:55+02:00[CET],2018-07-10T11:25+02:00[CET],MRS,MPL,K,EUR 55.18,7,L,EUR 75.16,7,Q,EUR 103.47,1,V,EUR 129.59,1,U,EUR 143.73,7,T,EUR 150.75,2,X,EUR 175.83,5,N,EUR 201.94,1,O,EUR 221.86,0,S,EUR 230.60,0,Y,EUR 252.79,1,B,EUR 276.90,3,M,EUR 308.28,1,H,EUR 310.81,2,W,EUR 343.58,3,E,EUR 359.83,5,D,EUR 388.15,7,I,EUR 406.15,1,Z,EUR 418.31,2,J,EUR 430.97,7,C,EUR 456.08,1,A,EUR 486.42,3,F,EUR 500.33,1
CI1934,2018-07-10T13:49:46+02:00[CET],2018-07-10T15:19:46+02:00[CET],NCE,ORY,K,EUR 65.95,0,L,EUR 88.56,0,Q,EUR 96.18,0,V,EUR 126.70,9,U,EUR 135.06,5,T,EUR 154.33,0,X,EUR 178.67,5,N,EUR 198.96,1,O,EUR 224.40,2,S,EUR 248.06,3,Y,EUR 269.87,0,B,EUR 275.34,2,M,EUR 300.63,4,H,EUR 318.64,5,W,EUR 346.21,3,E,EUR 362.30,0,D,EUR 383.44,9,I,EUR 396.50,1,Z,EUR 421.17,6,J,EUR 448.73,9,C,EUR 454.90,6,A,EUR 486.14,3,F,EUR 509.96,0
BR75,2018-07-10T07:09:13+02:00[CET],2018-07-10T08:39:13+02:00[CET],RNS,BES,K,EUR 68.91,9,L,EUR 83.49,3,Q,EUR 100.10,5,V,EUR 119.14,7,U,EUR 142.26,9,T,EUR 151.84,4,X,EUR 188.02,2,N,EUR 208.38,4,O,EUR 216.71,5,S,EUR 231.97,4,Y,EUR 260.95,1,B,EUR 275.50,3,M,EUR 300.73,6,H,EUR 329.68,6,W,EUR 344.97,9,E,EUR 352.58,4,D,EUR 384.37,9,I,EUR 400.32,5,Z,EUR 420.47,8,J,EUR 430.84,4,C,EUR 463.73,6,A,EUR 482.58,5,F,EUR 493.99,5
KU2874,2018-07-10T00:10:32+02:00[CET],2018-07-10T01:40:32+02:00[CET],SXB,MPL,K,EUR 55.31,0,L,EUR 75.10,3,Q,EUR 103.64,7,V,EUR 127.96,3,U,EUR 146.15,4,T,EUR 155.28,2,X,EUR 179.62,0,N,EUR 200.22,6,O,EUR 213.05,5,S,EUR 232.63,5,Y,EUR 268.42,0,B,EUR 280.29,0,M,EUR 291.50,5,H,EUR 319.90,7,W,EUR 348.76,1,E,EUR 352.06,9,D,EUR 385.27,2,I,EUR 404.23,2,Z,EUR 418.54,1,J,EUR 443.49,4,C,EUR 468.19,9,A,EUR 472.46,9,F,EUR 508.80,2
MU5277,2018-07-10T07:42:20+02:00[CET],2018-07-10T09:12:20+02:00[CET],LYS,SXB,K,EUR 63.42,7,L,EUR 80.03,8,Q,EUR 90.44,7,V,EUR 115.10,3,U,EUR 132.59,6,T,EUR 166.33,9,X,EUR 174.01,1,N,EUR 197.24,0,O,EUR 211.35,7,S,EUR 240.11,4,Y,EUR 266.29,0,B,EUR 270.52,3,M,EUR 290.50,3,H,EUR 324.31,1,W,EUR 330.86,9,E,EUR 366.79,5,D,EUR 382.64,2,I,EUR 408.72,5,Z,EUR 423.86,9,J,EUR 442.02,6,C,EUR 452.02,2,A,EUR 481.79,7,F,EUR 499.23,7
OZ2681,2018-07-10T21:35:20+02:00[CET],2018-07-10T23:05:20+02:00[CET],CDG,BDX,K,EUR 68.60,4,L,EUR 88.00,0,Q,EUR 99.02,7,V,EUR 110.80,9,U,EUR 135.23,6,T,EUR 163.97,0,X,EUR 182.95,7,N,EUR 202.65,1,O,EUR 225.00,8,S,EUR 247.19,0,Y,EUR 256.48,3,B,EUR 284.71,2,M,EUR 293.08,1,H,EUR 317.56,2,W,EUR 331.62,2,E,EUR 354.51,5,D,EUR 379.64,0,I,EUR 393.78,9,Z,EUR 428.34,7,J,EUR 448.10,1,C,EUR 450.40,1,A,EUR 473.76,8,F,EUR 504.81,7
